NH3-N,TN,TKN,TP,Orthophosphate,SST,WATER TEMP.,CONDUCTIVITY,pH,OD mg/L
0.3717590599344929,0.41209190412568425,0.4427829978579663,0.39025810411920614,0.7111335687695394,90.0,32.8,1060.0,7.9,0.04549854791868344
0.1700214170712606,0.19906531307300115,0.21395293575520347,0.15548573745933536,0.2882167738032842,72.0,31.8,1244.0,7.4,0.11181026137463698
0.0741388024223994,0.31782029417710517,0.16849044055641918,0.20511044826394123,0.39243665249353116,165.71,27.3,746.0,7.9,0.20571151984511132
0.311250470952505,0.3348662720796227,0.36016480892489966,0.2948014634838184,0.6448564011932194,38.67,25.2,817.0,7.5,0.08131655372700872
0.24603169995444024,0.3008966367382426,0.32331628399325435,0.24506650386037074,0.49570840645486863,148.57,31.8,1237.0,7.0,0.05275895450145208
0.26538738192575184,0.33854104125785517,0.36396143113084417,0.18798919450772517,0.3463521787153087,115.2,32.4,1082.0,7.8,0.051306873184898356
0.0005148775156808468,0.006860180502799552,0.00625401350294654,0.007235424995346282,0.024273322206897652,11.0,24.6,200.6,8.0,0.2613746369796709
0.002018793487670288,0.02294393449084946,0.013691139207391673,0.005396430375931852,3.854525767061704e-05,6.305,,2163.1,,0.4586737657308809
0.0016775534487168244,0.0018011773772121423,0.0014960581320774074,0.012016567239591184,3.854525767061704e-05,26.0,20.8,188.0,8.1,0.36398838334946754
0.0007807193190294146,0.0069526460080994714,0.0065374197793327884,0.0063102213397392155,0.005414205714415676,36.5,25.7,187.0,8.0,0.3330106485963214
0.0015033812327298317,0.008017899295184852,0.006995229918110574,0.0046481788446367,0.0076146821101712074,10.0,30.6,310.0,8.24,0.30154888673765734
0.0009869758905929585,0.019221425245565582,0.008646616490130444,0.0092963576892734,0.010479731914040828,54.0,32.8,351.0,8.07,0.28751210067763794
0.004189300142423982,0.016524725782777503,0.011345788766674475,0.010155079645076366,0.009859463399801014,180.0,31.5,334.0,8.06,0.2846079380445305
0.001802835218110977,0.02670733122258651,0.022331869567166398,0.026980489837164157,0.008751841052944201,27.0,24.9,134.0,8.04,0.3281703775411423
0.0013444872813031014,0.007454239708082599,0.004714354405271248,0.005595543066845133,0.00801342615503966,8.67,22.8,118.0,7.89,0.35721200387221685
0.0008250262862541759,0.004084948693044416,0.0036379555670734776,0.00703597989593398,0.0029922048492887813,9.3,25.8,245.0,8.56,0.3543078412391094
0.0004736262013681381,0.005186934852098257,0.005095862854252736,0.006315761481389557,0.0026968388901269648,10.0,28.3,272.0,8.5,0.3484995159728944
0.002108400509316227,0.00970887805649161,0.006199512295949184,0.0113018889666971,0.006979645297973302,127.1,32.1,350.0,8.1,0.2758954501452081
0.0012986524876223138,0.009012220139848377,0.0015124084941766142,0.0006648169980410059,0.01982806452151232,113.3,32.5,342.0,8.1,0.30009680542110356
0.001955617863713602,0.011570854670065344,0.009564961828035883,0.009473642222084334,0.012000866603724182,120.0,29.2,307.0,8.2,0.2952565343659245
0.001861900988900952,0.00898787511228859,0.00623463832385898,0.0034570483898132306,0.004808705498133952,13.0,22.7,236.0,8.0,0.36011616650532424
0.0016201224522347975,0.003127246721781174,0.0028790262596353026,0.0023323996347938626,0.005168608919372625,20.0,25.4,251.0,7.6,0.32236205227492737
0.0013530889442505292,0.005759055666260832,0.0046589539283584365,0.006159474085433417,0.012056690770005766,10.0,24.2,255.0,8.5,0.3436592449177154
0.00019508816016999207,0.033056848805979,0.025568478245911352,0.031451605754655935,0.019496811598312336,350.0,30.8,290.0,8.3,0.24927395934172314
0.0010640241787703624,0.019240564338511908,0.012915573406517554,0.013018501857055482,0.021110395833213343,42.0,31.5,325.0,8.3,0.31558567279767663
0.0004919295623113325,0.0027387776009533318,0.00043870746572521283,0.011723659950537616,0.009729502377769813,60.0,30.1,198.0,7.2,0.25653436592449175
0.00041772303134213743,0.005856917103787843,0.005236871102056644,0.0048438566477267695,0.0034804447797832636,10.5,23.3,204.0,8.4,0.4138431752178122
0.0014863154112160183,0.0077829229131548775,0.007418431790445039,0.003934941008571708,0.0045303230816239395,8.0,22.6,202.0,9.5,0.3465634075508228
0.0013155808047550848,0.013524498798961752,0.00825491631544045,0.005701138166700647,0.009553611949088952,10.0,26.2,252.0,8.3,0.33204259438528555
0.00590083245152283,0.016809924867343666,0.015521766623924096,0.023415464086585767,0.013668207443192635,290.0,27.8,268.0,8.0,0.26911907066795737
0.0034140046073134604,0.022327214903514147,0.01745416141922233,0.03136246487550194,0.020884588557434133,1220.0,32.7,182.0,8.6,0.26040658276863504
0.005101305588819732,0.01775194570222865,0.015576812842991426,0.019628555662911187,0.0070022407938491816,163.75,28.9,224.0,7.9,0.2967086156824782
0.0005255723008730306,0.004176907538041322,0.003969595411652385,0.001365090902644199,0.00010352576868621666,10.0,20.8,215.0,8.2,0.3644724104549854
0.0010462555570867772,0.005558190189131224,0.0056654004673751006,0.0028393225958001293,0.005538259417263639,10.0,24.5,246.0,8.2,0.32090997095837365
0.001823613657912934,0.008449447208276397,0.006792485428080411,0.006394431492824409,0.008475673881127903,10.0,26.6,258.0,8.2,0.334946757018393
0.0007852722418683728,0.00667023355519988,0.005152026348063511,0.00450468917589285,0.011749805538436638,10.0,29.9,331.0,8.2,0.3092933204259438
0.0044300703136291595,0.03582340405804504,0.026185840668173897,0.020451986916401477,0.018676137280781234,194.29,30.8,334.0,7.9,0.27783155856727976
0.002863146778593196,0.01763266520039175,0.014997369635497288,0.016088571352592344,0.014294383276615688,143.33,28.8,246.0,8.1,0.24491771539206192
0.0003327606021225176,0.005244314131414509,0.005334305634866167,0.002811067873383387,0.004836765264254324,13.5,21.1,246.0,8.7,0.43610842207163597
0.0029853270602816146,0.013119740549392033,0.011862146827069169,0.006067009121289214,0.006539550018822195,100.0,21.6,257.0,8.5,0.36398838334946754
0.0006382189454758461,0.007137919014403845,0.007110404593797736,0.006929609176247419,0.007379866172637563,25.5,23.8,237.0,8.4,0.34220716360116166
0.0007748219089091532,0.013271865305371763,0.010959157204235235,0.005939585863331354,0.011224054131128605,14.0,30.3,293.0,7.4,0.2846079380445305
0.0022593955979653014,0.017303310670417977,0.010287688708726065,0.011103551895614868,0.021699207872802422,204.35,27.5,220.0,8.3,0.35285575992255563
0.0007797109535684373,0.008490752689479552,0.006855352570351861,0.004814383094146953,0.009382447375754678,39.0,25.1,201.0,8.3,0.33349467570183927
0.0006003441276309553,0.007136069704297847,0.005303430701102165,0.005016598264384425,0.00460194932672068,17.5,20.4,118.0,8.5,0.32090997095837365
0.00401688492686142,0.022206642417904564,0.016536279341576365,0.012960607376809413,0.021579584659341886,82.0,26.3,197.0,7.8,0.28896418199419166
0.00331385558312094,0.0175294331636528,0.014203382426658069,0.013827639545087889,0.017258380676804512,123.0,33.2,726.0,8.0,0.3499515972894482
0.0009503080556483284,0.0068437140429516196,0.005395619492738191,0.005113550743265404,0.0042770467716426825,5.0,,169.0,7.72,0.2584704743465634
0.0005652957887297131,0.006060923874796132,0.005027736345506042,0.0038780991552392007,0.003139887828869689,11.5,25.0,216.0,8.2,0.36786060019361083
0.0006264088469707631,0.010228204867080202,0.007711920790125798,0.003379486406708447,0.0018107410126415155,13.5,33.0,283.0,8.6,0.3436592449177154
0.0008365155412034933,0.020533282768635093,0.006401589146193629,0.003805855708118745,0.012883715455658851,6.0,25.3,259.0,7.7,0.2536302032913843
0.003299142614349407,0.013672595605532528,0.01039370718163767,0.008541070178082314,0.005916327844990764,42.0,32.8,236.0,9.7,0.4162633107454017
0.0022909757708113646,0.007193676980750454,0.007772744137134847,0.002812065098880448,0.00016540493713061718,5.0,28.4,221.0,8.0,0.24685382381413357
0.0022494800042656914,0.010867483504407183,0.011706654883505713,0.00439493896979958,0.00033095755724081534,28.0,34.0,270.0,9.0,0.4549854791868345
0.0004228259717052651,0.009987503223626177,0.010462542206075332,0.0016688568693324353,0.0012476258114995126,10.0,26.4,251.0,8.6,0.3823814133591481
0.002659411120682095,0.010502764085283089,0.007971537289657701,0.01613599496511927,0.04305209915848762,10.0,33.2,274.0,9.4,0.3969022265246853
0.002728804998314807,0.010610581397764312,0.011199412149981328,0.01199479448290534,0.03201294411779431,10.0,31.7,292.0,9.1,0.4259438528557599
0.0052904963388694624,0.005254118008277816,0.004718114988554065,0.005449560334358629,0.0021795054126550434,36.3,32.9,315.0,8.7,0.37270087124878987
0.001632024220327242,0.011956587825256914,0.010538625891043641,0.008712426759327385,0.0033936071877896895,69.0,23.8,183.0,8.4,0.2904162633107454
0.001056369768225671,0.006076212349439557,0.0063442402511306615,0.0020988272628154558,0.0029418449532516914,10.0,23.1,189.0,8.5,0.3436592449177154
0.00021850973974087454,0.00810803416309091,0.008425913852394653,0.0051886750640440385,0.005875567342626432,10.0,28.9,292.0,7.6,0.12584704743465633
0.0,0.008256143636169264,0.008969590642796774,0.0013834287715068301,0.00045279601539506456,10.0,32.5,243.0,7.9,0.30977734753146174
0.000455292283895823,0.007126177161881514,0.005999220360233903,0.004842083802398661,0.004926851881798678,5.0,,171.3,7.69,0.24636979670861564
0.0007639132280131258,0.006415586086905415,0.005436495397986209,0.004044303404749453,0.0029922048492887813,11.0,24.9,112.0,7.9,0.35818005808325265
0.0016806091016288768,0.012837505427598496,0.010545983553988282,0.004265909070763122,0.0010723261147369744,16.0,31.2,273.0,8.7,0.3436592449177154
0.002275086375668691,0.006674071506995205,0.006361844140990808,0.005665238048806432,0.0070816942368637096,28.0,26.8,260.0,7.9,0.2758954501452081
0.003570010966738301,0.018123315037829792,0.015009428027545454,0.008821622951255619,0.004275865307806034,42.0,33.0,238.0,9.9,0.39496611810261373
0.0031861751261908263,0.007370615425070261,0.00794846965379607,0.0031738917500642658,0.0002540147248791621,5.0,27.4,232.0,7.5,0.24201355275895448
0.0018062575493724758,0.008543736690667166,0.009084206681112211,0.0038146645333427885,0.0016094491114727375,26.67,32.3,260.0,8.3,0.46950629235237173
0.000889164440878158,0.00805122487661555,0.008538268090619703,0.001599494295870157,0.0012706643563141344,10.0,26.8,251.0,8.6,0.3920619554695063
0.003697752536726656,0.009013638788696814,0.009390121955988368,0.003843805678423586,0.0020976890419672203,10.0,33.2,276.0,9.5,0.4211035818005808
0.0024257911772911206,0.009828842549737576,0.010294106225850004,0.0035180453493834935,0.0025781017745439144,10.0,30.5,292.0,8.9,0.3872216844143272
0.0032444617054882274,0.005210165226991415,0.002893441828886103,0.011497677572620178,0.0021222044165776508,154.0,31.3,303.0,8.7,0.37270087124878987
0.0017819039956634172,0.009615449896615965,0.007886324652517335,0.004417653550565981,0.004412915112857118,16.0,23.3,182.0,8.2,0.25169409486931266
0.0009378562700317146,0.0061921615597841425,0.006508057254062963,0.002188743761800502,0.003015095711123822,10.0,23.7,185.0,8.4,0.3436592449177154
0.0022415505849589148,0.008525078925008702,0.00898350207588285,0.006632712985205606,0.004223437850054812,10.0,28.6,254.0,7.6,0.12584704743465633
0.00010951460036796172,0.008415766964633592,0.008911110847688612,0.0026102377385584996,0.000341147682831898,10.0,31.9,242.0,8.2,0.2855759922555663
0.0003345939938697491,0.006183788998276848,0.005362918768539778,0.0038282378803861255,0.0029922048492887813,5.0,,172.0,7.74,0.29477250726040655
0.0006875219052118132,0.007631570814137241,0.006267638804695879,0.003933500571742619,0.003139887828869689,14.8,24.9,216.0,8.2,0.35818005808325265
0.0005805740532899757,0.01127952499583272,0.009197078680803735,0.004542916153280208,0.00387830272677423,31.9,31.4,272.0,8.8,0.37270087124878987
0.0016710754645432732,0.009138631885450185,0.008859034944402638,0.005038980436651804,0.0027666929394687344,50.0,28.8,283.0,7.9,0.3339787028073572
0.0015389948674198036,0.01367695288413844,0.009818583194798077,0.007763677501706366,0.006526110867680333,42.0,33.1,239.0,9.7,0.404162633107454
0.0013030067930219888,0.00764758127971246,0.008247422399478314,0.0026834784111760173,0.0003254932869963216,15.29,28.8,230.0,8.2,0.1887705711519845
0.0008783627078340524,0.008575694289279725,0.009268543388479017,0.0157133375586147,3.854525767061704e-05,51.0,34.0,269.0,8.8,0.4549854791868345
0.0006290367084751284,0.011842247261374396,0.012758269297821437,0.002585251699715458,0.0007698713725552745,10.0,27.0,264.0,8.4,0.3339787028073572
0.001392124910202,0.007194107642008015,0.007203083896296738,0.003881811050144931,0.0047169943678142074,26.47,33.1,274.0,9.4,0.4162633107454017
0.0008457130564687714,0.02130991701410897,0.02245577806127489,0.005428119986171807,0.0014985391938074756,47.0,37.8,342.0,8.8,0.4259438528557599
0.0012289072099047154,0.008290495204713562,0.007452699424344626,0.0033479630007180023,0.0030493581623865927,10.5,23.8,182.0,8.3,0.3872216844143272
0.0005846686281921259,0.00497266820995395,0.005190803956842129,0.0024797674026929522,0.0019536981368758347,15.0,23.5,185.0,8.4,0.3388189738625363
0.0017714994974978786,0.007904762049521992,0.007880997159533344,0.025880550113905314,0.003685724121400726,37.5,28.9,298.0,7.6,0.2226524685382381
9.133346554124931e-05,0.008367722901400358,0.008629121602684293,0.0020086891581643958,0.0002538670418995812,10.0,30.8,243.0,8.2,0.3194578896418199
0.00037126182881437917,0.005777194105108707,0.00461352717232614,0.004404412612021665,0.004203205281852228,5.0,,172.4,7.65,0.24588576960309777
0.0006722436406515507,0.006998245435370666,0.00600875807145844,0.004155106237756287,0.002844521869707873,13.3,24.9,212.0,8.2,0.37754114230396907
0.000916695873615751,0.012761506382146506,0.010123599199758778,0.003988901988246036,0.0009246431351560664,14.5,30.7,271.0,8.4,0.2807357212003872
0.0014637952492541914,0.007776956988086897,0.007721431250746837,0.004030508452040102,0.0021016764824159048,30.0,27.5,271.0,7.7,0.23668925459825746
0.0025558550434926354,0.013965217263537836,0.00968107664954375,0.008850985702002429,0.016437558676293828,38.67,32.7,237.0,9.9,0.4002904162633107
0.0019055357124850617,0.0064045535588073,0.006909744774935222,0.002184422451313235,0.0004352217408249365,6.5,28.2,190.0,8.2,0.31461761858664083
0.0012564844774359894,0.008600419312066773,0.009260204703808422,0.013425203655607067,3.854525767061704e-05,56.25,32.5,260.0,8.7,0.4453049370764762
0.0007538448516679128,0.007480180715596879,0.008046912458935043,0.0014101322542614772,0.0013673967079396291,10.0,27.1,248.0,8.6,0.37754114230396907
0.002638632680880138,0.00959536081560149,0.009424675721224691,0.006882074760887487,0.009207886093890047,30.29,33.4,277.0,9.5,0.45982575024201355
0.00442081168530564,0.014268035460141286,0.012837800184132329,0.007227945804118321,0.003700197053399655,10.0,31.3,303.0,8.9,0.3872216844143272
0.004644363252351401,0.007640044707705138,0.005395415113211951,0.011504824355349118,0.004244113467196139,128.0,32.1,298.0,8.4,0.30493707647628265
0.0012743447687069362,0.009239938613037688,0.007263907243305788,0.0033323398012640388,0.003594603722999306,10.0,23.9,184.0,8.4,0.25653436592449175
0.0003818038313609603,0.004570253264285667,0.004728388466073067,0.001986196183064009,0.0029019705487648463,10.0,22.6,188.0,8.3,0.3194578896418199
0.00046346615543556334,0.006138430234649586,0.006421536587954662,0.01317667290117274,0.005623915545420565,124.29,28.4,287.0,7.6,0.15488867376573087
0.0022888368137729278,0.005427446497938652,0.005604645246874799,0.001424979833884393,0.00031294023373194444,10.0,30.8,241.0,8.1,0.26621490803484993
0.00046293141617595424,0.00709704419445825,0.005568660824954795,0.004770061960944218,0.004409961453265499,5.0,,169.6,7.76,0.25266214908034845
0.0008250262862541759,0.007973566518671192,0.0066627725554267055,0.0038780991552392007,0.0026968388901269648,10.3,24.8,209.0,8.3,0.3969022265246853
0.0023222962131599027,0.011304858010983382,0.009401458207043818,0.005429338817334883,0.003139887828869689,8.5,31.5,271.0,9.1,0.5033881897386253
0.0016301297155217696,0.005821640880190545,0.005260143117444515,0.0035887375568418537,0.004133351232510458,10.0,26.0,256.0,7.9,0.24007744433688283
0.005073988051785983,0.014253481642937231,0.012082754087692715,0.010585160841392395,0.007626201382578518,46.0,32.7,237.0,9.5,0.41335914811229424
0.0031358179662002005,0.008307075663129672,0.008956006216952682,0.0036992079813496673,3.854525767061704e-05,5.5,27.8,221.0,8.0,0.1742497579864472
0.0017144046228361775,0.008390636613604134,0.00902347871121541,0.004306407506227119,3.854525767061704e-05,23.57,32.1,256.0,8.2,0.430784123910939
0.0006906386711821068,0.007284128511345898,0.007854686701855372,0.0013021548934963171,0.00044969467282386546,10.0,25.4,245.0,8.4,0.35818005808325265
0.004120670178019283,0.010299175309024786,0.009538624119754412,0.004800975951353125,0.017433680373567052,10.0,32.6,273.0,9.3,0.40658276863504356
0.0019530358370029176,0.010799781021417038,0.011407252502865742,0.008536748867595048,0.0020065686435658,10.0,29.8,281.0,9.0,0.40658276863504356
0.0057525416157009224,0.005157827217690146,0.005130171364057572,0.007558581457810714,0.0034599168456215176,45.38,,297.0,8.9,0.6001936108422071
0.001364837929697371,0.010498888133965037,0.00872131039432032,0.0043601468802354345,0.004418379383101611,15.5,23.7,181.0,8.4,0.2855759922555663
0.0008449644215053185,0.007849004083175381,0.008024144579711899,0.00182182018029837,0.001451132957362004,10.0,22.9,188.0,8.5,0.35818005808325265
0.00553650695481881,0.013440545186752454,0.014157478785064542,0.01201279994326895,0.005486275008451158,60.0,29.5,280.0,7.5,0.15488867376573087
0.00016220933483630714,0.005823464857281392,0.006179387725265411,0.0016238709191316607,0.0003274131657308735,10.0,34.2,246.0,7.8,0.271055179090029
0.0023207683867038763,0.01405222350407279,0.008414986360391685,0.005817148732858803,0.012473452138383087,25.0,,,8.27,0.26040658276863504
0.005251139529362227,0.013515163582878733,0.006269001334870813,0.005745126891404361,0.047205830642180244,18.5,,,8.27,0.26040658276863504
0.0010969793954268487,0.004548542870301549,0.0041816051068720985,0.0038614787302881765,0.003479558681905778,40.0,25.1,152.1,7.88,0.3514036786060019
0.000953363708560381,0.011520188639764018,0.0075102663242355835,0.006675870688661769,0.003819229534941867,15.0,29.8,187.0,7.84,0.33639883833494677
0.000971697626032696,0.009864676099668188,0.0070006800388103104,0.011645377749018289,0.0044985712410140445,25.25,32.1,205.8,8.09,0.28799612778315586
0.0011932324621565025,0.007677170241408435,0.005873867584139985,0.004188347087658338,0.008353097008075749,15.75,33.8,273.0,8.1,0.30784123910939015
0.012022466382470575,0.044887569545459846,0.010721749946554756,0.013517945626833788,0.022382980068262028,88.33,31.6,326.0,7.59,0.2313649564375605
0.0016806091016288768,0.03292658644207429,0.019770312838290692,0.034902892397152815,0.007127328277554211,310.0,25.4,198.0,7.67,0.27153920619554694
0.002658418033485678,0.006098923397522127,0.004673478500023231,0.004709120402790459,0.005059766563421496,34.5,26.2,162.0,7.96,0.3465634075508228
0.004109853166710618,0.006732248776288703,0.0056545002259756295,0.007922402559988655,0.0035829367676124143,49.2,24.0,150.0,8.06,0.3465634075508228
0.0016042177788275643,0.005389598973303562,0.0046462278965245535,0.0038226977387357847,0.00387830272677423,20.3,27.2,179.0,8.2,0.35818005808325265
0.001390322074983889,0.005465598018755551,0.004632602594775215,0.0025484651591571894,0.0029922048492887813,18.6,34.8,236.0,8.2,0.37754114230396907
0.0029028702664498783,0.05116635735055168,0.030384422901025672,0.0351798994796699,0.02868904329636681,343.3,28.3,191.0,8.0,0.2855759922555663
0.005240444744170043,0.020817405200057353,0.010396105234745556,0.010470867719145844,0.014216111297437805,40.0,32.3,489.0,8.0,0.2855759922555663
0.0018911435872692943,0.008175837978141661,0.006542447515678294,0.003783085725935841,0.0062707669959849435,32.0,24.7,164.0,8.3,0.3117134559535334
0.0013088889248776899,0.007100730148162673,0.006070494313684695,0.004230673769866949,0.00898724772239617,36.0,25.5,147.0,8.1,0.31364956437560504
0.0017968614166679142,0.007350881006267895,0.007050902901058373,0.006098421724446651,0.007603901252661802,21.5,28.8,171.0,8.6,0.31074540174249754
0.0020378149270478146,0.03989232961900665,0.013715037986660013,0.012937117176211963,0.020582133815252434,21.0,32.6,340.0,8.1,0.26621490803484993
0.0014274177013362064,0.025762713753648588,0.013073572405602888,0.01185501670906722,0.015426964047021671,40.0,31.7,385.0,8.0,0.2584704743465634
0.0013153363525221207,0.021559928540630866,0.011243653504761432,0.016918096761898007,0.01403815330704281,680.0,25.5,301.0,7.7,0.3857696030977735
0.0005971509703378604,0.009320180938527413,0.00687805232306626,0.005739586749754018,0.004088455606717862,28.0,25.0,217.0,8.3,0.3673765730880929
0.0023353896858880475,0.010626680528892556,0.008132424852713895,0.006532436421334421,0.003062649630548874,67.0,25.0,162.0,8.3,0.28702807357212
0.0029997344637619425,0.00702536442808945,0.00571777612729956,0.004322806325512131,0.006006709828494278,21.0,32.6,176.0,7.4,0.33736689254598257
0.0031580936759290634,0.010521054522221867,0.008316311925122971,0.004885573914353843,0.004975291899101216,24.0,32.8,268.0,7.8,0.30106485963213936
0.004270229109799692,0.01633676747686716,0.009602499534355314,0.007113541879038764,0.01689020700870931,40.0,32.5,285.0,7.8,0.30493707647628265
0.0023940582217994557,0.014462960345218065,0.01146582767508615,0.005703963638942321,0.004900859677392439,30.0,31.6,260.0,8.0,0.30348499515972893
0.0017400415507682978,0.007183176445970506,0.005320952839151814,0.0032492930779254164,0.0024162412289232393,19.0,21.9,162.0,7.8,0.3635043562439496
0.0017345413755266033,0.009311403048777707,0.008398227239239997,0.004167848563552074,0.0044424517087733,37.0,25.3,147.0,7.9,0.28702807357212
0.0028322846841814654,0.005898159252453123,0.005738023325699077,0.003774498506377811,0.005139515372395187,13.5,27.0,150.0,8.2,0.3267182962245886
0.0061931362090897725,0.07453959778265185,0.036352877329909564,0.03479153554998095,0.04194506754354913,303.85,30.5,166.0,7.3,0.1999031945788964
0.004060657154826572,0.014475791517391874,0.013517934371554076,0.0074409642505739605,0.006064010824571671,52.26,31.8,190.0,8.1,0.2860600193610842
0.0025199969565696994,0.011773012130967635,0.009246266020118849,0.005900250857613928,0.010487116063019872,26.0,29.6,170.0,8.1,0.28509196515004837
0.0002871091476164532,0.01097274218235819,0.006685826565986587,0.0032276865254890837,0.012892871800392867,18.0,23.1,141.0,8.0,0.3683446272991287
0.0008570953635661669,0.00901560209737099,0.008653006756650884,0.002521872479235549,0.006842300126963057,13.0,22.6,143.0,8.1,0.3838334946757018
0.0005018145994818224,0.02008629438280922,0.021216842998509254,0.004532943898309593,0.006043335207430344,24.0,24.4,144.0,8.2,0.3315585672797676
0.0008095188477255094,0.013194270279965285,0.010656825383719155,0.008869766782197088,0.012584214373068768,65.88,34.4,250.0,8.8,0.2962245885769603
0.0027482542291000214,0.02037245612195111,0.011570197486486085,0.008960625105262692,0.018640693365681815,35.33,30.5,228.0,7.9,0.32333010648596316
0.0013129834997798401,0.027450196558864555,0.02042457257769045,0.008413813124373965,0.010157783018554448,18.24,24.4,184.0,8.2,0.350919651500484
0.0005767086523562291,0.0068252969409370885,0.004194508267628722,0.004399980498701391,0.006966353829811021,20.5,22.1,138.0,8.1,0.3862536302032914
0.0007191479128515567,0.013856399296958163,0.008338139658525413,0.006946229601198444,0.007669324812616144,29.0,26.1,172.0,7.3,0.334946757018393
0.00180709785392329,0.014929379153664497,0.011910189641037338,0.013594953595773538,0.012541386308990305,241.5,29.2,216.2,8.3,0.2487899322362052
0.0016469969195962992,0.003806285526387122,0.0033477366398125597,0.0026869687004157324,0.004572412730804498,10.0,,152.0,7.1,0.14278799612778315
0.0026843910832381242,0.004732207230143856,0.004226568602644917,0.0031523405990444365,0.0036124733635285954,6.0,,152.0,7.1,0.14278799612778315
0.0011519811478437937,0.005870926261166159,0.005841166859941572,0.0033905666900091304,0.0025639242085041475,8.3333,23.5,150.7,7.72,0.36495643756050333
0.0011978159415245813,0.009083152582270234,0.008916397464767354,0.005534601508691376,0.0023719363350489667,8.0,27.7,151.0,7.5,0.26185866408518876
0.00046904272200005927,0.0018113105832724074,0.0007861799109368526,0.0013407142793826954,0.005059766563421496,14.0,31.5,172.2,7.97,0.1892545982575024
0.0009136402207036984,0.005625196014204728,0.005572748415479596,0.0036398730642745072,0.006300303591901125,8.33,31.8,247.0,7.78,0.1669893514036786
0.0022795170723911677,0.026347602407447095,0.009951920397717109,0.015972228377935167,0.024450541782394745,88.33,31.1,187.0,7.33,0.21297192642788
0.001206982900260739,0.02460469096508148,0.018789291112338295,0.03867018871938518,0.011705500644562366,272.5,25.5,110.0,7.52,0.255082284607938
0.006371036321629469,0.006073590382371464,0.005681750829474307,0.004653718986287043,0.004321351665516954,18.0,24.0,552.0,7.76,0.36398838334946754
0.004369583664235079,0.006592917192960057,0.005572748415479596,0.007091381312437398,0.0021061069718033318,20.3,23.9,147.0,8.15,0.34511132623426916
0.0011305915774594262,0.00554159706420754,0.005504621906732902,0.004653718986287043,0.005355132522583312,23.3,27.6,157.0,7.6,0.3533397870280736
0.001038921990097851,0.008948887601971718,0.009128952172057041,0.004265909070763122,0.004616717624678771,15.2,31.9,195.0,8.6,0.3291384317521781
0.0012833742230620514,0.025263349358998717,0.016323111495707962,0.011135684717186851,0.01628367301157052,53.8,31.8,241.0,8.4,0.30977734753146174
0.0004889044659284005,0.008847555541369066,0.009074450965059686,0.004709120402790459,0.0035829367676124143,16.0,31.2,294.0,8.2,0.2758954501452081
0.009312331423448408,0.008714747209441716,0.00830482579574828,0.0021859736909753307,0.0053994374164575846,8.0,23.1,132.0,8.4,0.3194578896418199
0.0013162072136020555,0.004331717593627024,0.003253722057742121,0.002692730447732088,0.01130129232944942,8.67,25.2,141.0,8.0,0.31703775411423035
0.001826929041322511,0.007082984371049633,0.0071839675979424155,0.00531759416024749,0.007165873535224828,8.0,27.6,180.0,8.6,0.2758954501452081
0.0009531498128565374,0.010362545846424168,0.0077873777112136364,0.008572593584072759,0.007854962317949346,6.0,34.7,258.0,8.2,0.3165537270087125
0.0007911696519886342,0.015020388010593255,0.012361337007259696,0.012878502477551347,0.01239577089112353,52.0,31.5,384.0,8.2,0.2681510164569216
0.0014111463495795268,0.008503127867380653,0.007608940759504295,0.00893658089050021,0.006717212643258029,24.0,,208.0,7.4,0.2860600193610842
0.0005265042750112066,0.007850650729160174,0.0068998528058652015,0.00448751473677679,0.0028161667376283383,14.0,23.8,153.0,8.5,0.2991287512100677
0.0019079344000210228,0.005485535101679123,0.00489856848492231,0.0028886852579046744,0.002863425291094229,11.5,24.4,159.0,8.2,0.2831558567279767
0.0016730005258778662,0.006212060643184988,0.00615221887357723,0.00454197432919965,0.00416466002418161,17.5,27.6,146.0,7.4,0.23330106485963215
0.002241015845699306,0.008183564547762614,0.007678170917692686,0.0024535071312703324,0.006578833691390717,5.0,29.4,191.0,7.3,0.20813165537270084
0.001598213420855381,0.007554685113154979,0.00639107041324314,0.0046572092755267575,0.00990790341710355,10.0,31.7,195.0,7.5,0.18635043562439493
0.0029796893806588783,0.006036059520425757,0.005485478357775081,0.004306462907643623,0.006446362058706643,10.0,27.9,168.0,7.5,0.212487899322362
0.0004299303647257872,0.004595408948330276,0.0042859749182720345,0.002005531277423701,0.0018432312681493153,10.0,21.5,132.0,7.7,0.31994191674733785
0.0019550067331311916,0.007696803328150198,0.006752290787919862,0.0026786584879402195,0.003559307490879469,10.0,24.1,138.0,7.9,0.3484995159728944
0.0020729549355364184,0.004608582116208621,0.004663123270693734,0.0030681304459592423,0.005746492418472718,10.0,26.7,148.0,8.2,0.32090997095837365
0.0030284576011352362,0.012769904276668952,0.012107020750108286,0.006528502920762679,0.008375249455012886,51.0,29.8,153.0,8.0,0.28751210067763794
0.004360416705498922,0.011603660924685453,0.012421915098837258,0.009171150487975677,0.002555063229729293,15.5,31.5,176.0,8.2,0.2967086156824782
0.004805166986848164,0.013829419635822708,0.010618878918347245,0.005266458652814836,0.013132118227313938,10.0,27.6,156.0,8.0,0.2545982575024201
0.0004167605006748409,0.010040575890366816,0.008442345966304356,0.002493063742653772,0.00873707275498611,11.5,22.5,143.0,7.9,0.3862536302032914
